document_name,author,words
Notes from the Underground,Fyodor Dostoyevsky,"['Two', 'minutes', 'later', 'she', 'came', 'from', 'behind', 'the', 'screen', 'and', 'looked', 'with', 'heavy', 'eyes', 'at', 'me']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'gave', 'a', 'spiteful', 'grin', 'which', 'was', 'forced', 'however', 'to', 'KEEP', 'UP', 'APPEARANCES', 'and', 'I', 'turned', 'away', 'from', 'her', 'eyes']"
Notes from the Underground,Fyodor Dostoyevsky,"['Good', 'bye', 'she', 'said', 'going', 'towards', 'the', 'door']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'ran', 'up', 'to', 'her', 'seized', 'her', 'hand', 'opened', 'it', 'thrust', 'something', 'in', 'it', 'and', 'closed', 'it', 'again']"
Notes from the Underground,Fyodor Dostoyevsky,"['Then', 'I', 'turned', 'at', 'once', 'and', 'dashed', 'away', 'in', 'haste', 'to', 'the', 'other', 'corner', 'of', 'the', 'room', 'to', 'avoid', 'seeing', 'anyway']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'did', 'mean', 'a', 'moment', 'since', 'to', 'tell', 'a', 'lie', 'to', 'write', 'that', 'I', 'did', 'this', 'accidentally', 'not', 'knowing', 'what', 'I', 'was', 'doing', 'through', 'foolishness', 'through', 'losing', 'my', 'head']"
Notes from the Underground,Fyodor Dostoyevsky,"['But', 'I', ""don't"", 'want', 'to', 'lie', 'and', 'so', 'I', 'will', 'say', 'straight', 'out', 'that', 'I', 'opened', 'her', 'hand', 'and', 'put', 'the', 'money', 'in', 'it']"
Notes from the Underground,Fyodor Dostoyevsky,"['from', 'spite']"
Notes from the Underground,Fyodor Dostoyevsky,"['It', 'came', 'into', 'my', 'head', 'to', 'do', 'this', 'while', 'I', 'was', 'running', 'up', 'and', 'down', 'the', 'room', 'and', 'she', 'was', 'sitting', 'behind', 'the', 'screen']"
Notes from the Underground,Fyodor Dostoyevsky,"['But', 'this', 'I', 'can', 'say', 'for', 'certain', 'though', 'I', 'did', 'that', 'cruel', 'thing', 'purposely', 'it', 'was', 'not', 'an', 'impulse', 'from', 'the', 'heart', 'but', 'came', 'from', 'my', 'evil', 'brain']"
Notes from the Underground,Fyodor Dostoyevsky,"['This', 'cruelty', 'was', 'so', 'affected', 'so', 'purposely', 'made', 'up', 'so', 'completely', 'a', 'product', 'of', 'the', 'brain', 'of', 'books', 'that', 'I', 'could', 'not', 'even', 'keep', 'it', 'up', 'a', 'minute', 'first', 'I', 'dashed', 'away', 'to', 'avoid', 'seeing', 'her', 'and', 'then', 'in', 'shame', 'and', 'despair', 'rushed', 'after', 'Liza']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'opened', 'the', 'door', 'in', 'the', 'passage', 'and', 'began', 'listening']"
Notes from the Underground,Fyodor Dostoyevsky,['Liza']
Notes from the Underground,Fyodor Dostoyevsky,"['Liza', 'I', 'cried', 'on', 'the', 'stairs', 'but', 'in', 'a', 'low', 'voice', 'not', 'boldly']"
Notes from the Underground,Fyodor Dostoyevsky,"['There', 'was', 'no', 'answer', 'but', 'I', 'fancied', 'I', 'heard', 'her', 'footsteps', 'lower', 'down', 'on', 'the', 'stairs']"
Notes from the Underground,Fyodor Dostoyevsky,"['Liza', 'I', 'cried', 'more', 'loudly']"
Notes from the Underground,Fyodor Dostoyevsky,"['No', 'answer']"
Notes from the Underground,Fyodor Dostoyevsky,"['But', 'at', 'that', 'minute', 'I', 'heard', 'the', 'stiff', 'outer', 'glass', 'door', 'open', 'heavily', 'with', 'a', 'creak', 'and', 'slam', 'violently', 'the', 'sound', 'echoed', 'up', 'the', 'stairs']"
Notes from the Underground,Fyodor Dostoyevsky,"['She', 'had', 'gone']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'went', 'back', 'to', 'my', 'room', 'in', 'hesitation']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'felt', 'horribly', 'oppressed']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'stood', 'still', 'at', 'the', 'table', 'beside', 'the', 'chair', 'on', 'which', 'she', 'had', 'sat', 'and', 'looked', 'aimlessly', 'before', 'me']"
Notes from the Underground,Fyodor Dostoyevsky,"['A', 'minute', 'passed', 'suddenly', 'I', 'started', 'straight', 'before', 'me', 'on', 'the', 'table', 'I', 'saw']"
Notes from the Underground,Fyodor Dostoyevsky,"['In', 'short', 'I', 'saw', 'a', 'crumpled', 'blue', 'five', 'rouble', 'note', 'the', 'one', 'I', 'had', 'thrust', 'into', 'her', 'hand', 'a', 'minute', 'before']"
Notes from the Underground,Fyodor Dostoyevsky,"['It', 'was', 'the', 'same', 'note', 'it', 'could', 'be', 'no', 'other', 'there', 'was', 'no', 'other', 'in', 'the', 'flat']"
Notes from the Underground,Fyodor Dostoyevsky,"['So', 'she', 'had', 'managed', 'to', 'fling', 'it', 'from', 'her', 'hand', 'on', 'the', 'table', 'at', 'the', 'moment', 'when', 'I', 'had', 'dashed', 'into', 'the', 'further', 'corner']"
Notes from the Underground,Fyodor Dostoyevsky,['Well']
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'might', 'have', 'expected', 'that', 'she', 'would', 'do', 'that']"
Notes from the Underground,Fyodor Dostoyevsky,"['Might', 'I', 'have', 'expected', 'it']"
Notes from the Underground,Fyodor Dostoyevsky,"['No', 'I', 'was', 'such', 'an', 'egoist', 'I', 'was', 'so', 'lacking', 'in', 'respect', 'for', 'my', 'fellow', 'creatures', 'that', 'I', 'could', 'not', 'even', 'imagine', 'she', 'would', 'do', 'so']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'could', 'not', 'endure', 'it']"
Notes from the Underground,Fyodor Dostoyevsky,"['A', 'minute', 'later', 'I', 'flew', 'like', 'a', 'madman', 'to', 'dress', 'flinging', 'on', 'what', 'I', 'could', 'at', 'random', 'and', 'ran', 'headlong', 'after', 'her']"
Notes from the Underground,Fyodor Dostoyevsky,"['She', 'could', 'not', 'have', 'got', 'two', 'hundred', 'paces', 'away', 'when', 'I', 'ran', 'out', 'into', 'the', 'street']"
Notes from the Underground,Fyodor Dostoyevsky,"['It', 'was', 'a', 'still', 'night', 'and', 'the', 'snow', 'was', 'coming', 'down', 'in', 'masses', 'and', 'falling', 'almost', 'perpendicularly', 'covering', 'the', 'pavement', 'and', 'the', 'empty', 'street', 'as', 'though', 'with', 'a', 'pillow']"
Notes from the Underground,Fyodor Dostoyevsky,"['There', 'was', 'no', 'one', 'in', 'the', 'street', 'no', 'sound', 'was', 'to', 'be', 'heard']"
Notes from the Underground,Fyodor Dostoyevsky,"['The', 'street', 'lamps', 'gave', 'a', 'disconsolate', 'and', 'useless', 'glimmer']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'ran', 'two', 'hundred', 'paces', 'to', 'the', 'cross', 'roads', 'and', 'stopped', 'short']"
Notes from the Underground,Fyodor Dostoyevsky,"['Where', 'had', 'she', 'gone']"
Notes from the Underground,Fyodor Dostoyevsky,"['And', 'why', 'was', 'I', 'running', 'after', 'her']"
Notes from the Underground,Fyodor Dostoyevsky,['Why']
Notes from the Underground,Fyodor Dostoyevsky,"['To', 'fall', 'down', 'before', 'her', 'to', 'sob', 'with', 'remorse', 'to', 'kiss', 'her', 'feet', 'to', 'entreat', 'her', 'forgiveness']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'longed', 'for', 'that', 'my', 'whole', 'breast', 'was', 'being', 'rent', 'to', 'pieces', 'and', 'never', 'never', 'shall', 'I', 'recall', 'that', 'minute', 'with', 'indifference']"
Notes from the Underground,Fyodor Dostoyevsky,"['But', 'what', 'for']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'thought']"
Notes from the Underground,Fyodor Dostoyevsky,"['Should', 'I', 'not', 'begin', 'to', 'hate', 'her', 'perhaps', 'even', 'tomorrow', 'just', 'because', 'I', 'had', 'kissed', 'her', 'feet', 'today']"
Notes from the Underground,Fyodor Dostoyevsky,"['Should', 'I', 'give', 'her', 'happiness']"
Notes from the Underground,Fyodor Dostoyevsky,"['Had', 'I', 'not', 'recognised', 'that', 'day', 'for', 'the', 'hundredth', 'time', 'what', 'I', 'was', 'worth']"
Notes from the Underground,Fyodor Dostoyevsky,"['Should', 'I', 'not', 'torture', 'her']"
Notes from the Underground,Fyodor Dostoyevsky,"['I', 'stood', 'in', 'the', 'snow', 'gazing', 'into', 'the', 'troubled', 'darkness', 'and', 'pondered', 'this']"
Notes from the Underground,Fyodor Dostoyevsky,"['And', 'will', 'it', 'not', 'be', 'better', 'I', 'mused', 'fantastically', 'afterwards', 'at', 'home', 'stifling', 'the', 'living', 'pang', 'of', 'my', 'heart', 'with', 'fantastic', 'dreams']"
Notes from the Underground,Fyodor Dostoyevsky,"['Will', 'it', 'not', 'be', 'better', 'that', 'she', 'should', 'keep', 'the', 'resentment', 'of', 'the', 'insult', 'for', 'ever']"
Notes from the Underground,Fyodor Dostoyevsky,"['Resentment', 'why', 'it', 'is', 'purification', 'it', 'is', 'a', 'most', 'stinging', 'and', 'painful', 'consciousness']"
Notes from the Underground,Fyodor Dostoyevsky,"['Tomorrow', 'I', 'should', 'have', 'defiled', 'her', 'soul', 'and', 'have', 'exhausted', 'her', 'heart', 'while', 'now', 'the', 'feeling', 'of', 'insult', 'will', 'never', 'die', 'in', 'her', 'heart', 'and', 'however', 'loathsome', 'the', 'filth', 'awaiting', 'her', 'the', 'feeling', 'of', 'insult', 'will', 'elevate', 'and', 'purify', 'her']"
Notes from the Underground,Fyodor Dostoyevsky,"['by', 'hatred']"
Notes from the Underground,Fyodor Dostoyevsky,"[""h'm""]"
Notes from the Underground,Fyodor Dostoyevsky,[]
Notes from the Underground,Fyodor Dostoyevsky,"['perhaps', 'too', 'by', 'forgiveness']"
Notes from the Underground,Fyodor Dostoyevsky,"['Will', 'all', 'that', 'make', 'things', 'easier', 'for', 'her', 'though']"
Poor Folk,Fyodor Dostoyevsky,"['Everyone', 'here', 'knows', 'it', 'down', 'to', 'the', 'last', 'detail', 'for', 'I', 'have', 'seen', 'them', 'point', 'at', 'you', 'with', 'their', 'fingers', 'through', 'the', 'window']"
Poor Folk,Fyodor Dostoyevsky,"['Oh', 'yes', 'I', 'have', 'seen', 'them', 'do', 'it']"
Poor Folk,Fyodor Dostoyevsky,"['Yesterday', 'when', 'I', 'stepped', 'across', 'to', 'dine', 'with', 'you', 'the', 'whole', 'crew', 'were', 'hanging', 'out', 'of', 'the', 'window', 'to', 'watch', 'me', 'and', 'the', 'landlady', 'exclaimed', 'that', 'the', 'devil', 'was', 'in', 'young', 'people', 'and', 'called', 'you', 'certain', 'unbecoming', 'names']"
Poor Folk,Fyodor Dostoyevsky,"['But', 'this', 'is', 'as', 'nothing', 'compared', 'with', 'Rataziaev', 's', 'foul', 'intention', 'to', 'place', 'us', 'in', 'his', 'books', 'and', 'to', 'describe', 'us', 'in', 'a', 'satire']"
Poor Folk,Fyodor Dostoyevsky,"['He', 'himself', 'has', 'declared', 'that', 'he', 'is', 'going', 'to', 'do', 'so', 'and', 'other', 'people', 'say', 'the', 'same']"
Poor Folk,Fyodor Dostoyevsky,"['In', 'fact', 'I', 'know', 'not', 'what', 'to', 'think', 'nor', 'what', 'to', 'decide']"
Poor Folk,Fyodor Dostoyevsky,"['It', 'is', 'no', 'use', 'concealing', 'the', 'fact', 'that', 'you', 'and', 'I', 'have', 'sinned', 'against', 'the', 'Lord', 'God']"
Poor Folk,Fyodor Dostoyevsky,"['You', 'were', 'going', 'to', 'send', 'me', 'a', 'book', 'of', 'some', 'sort', 'to', 'divert', 'my', 'mind', 'were', 'you', 'not', 'dearest']"
Poor Folk,Fyodor Dostoyevsky,"['What', 'book', 'though', 'could', 'now', 'divert', 'me']"
Poor Folk,Fyodor Dostoyevsky,"['Only', 'such', 'books', 'as', 'have', 'never', 'existed', 'on', 'earth']"
Poor Folk,Fyodor Dostoyevsky,"['Novels', 'are', 'rubbish', 'and', 'written', 'for', 'fools', 'and', 'for', 'the', 'idle']"
Poor Folk,Fyodor Dostoyevsky,"['Believe', 'me', 'dearest', 'I', 'know', 'it', 'through', 'long', 'experience']"
Poor Folk,Fyodor Dostoyevsky,"['Even', 'should', 'they', 'vaunt', 'Shakespeare', 'to', 'you', 'I', 'tell', 'you', 'that', 'Shakespeare', 'is', 'rubbish', 'and', 'proper', 'only', 'for', 'lampoons', 'Your', 'own', 'MAKAR', 'DIEVUSHKIN']"
Poor Folk,Fyodor Dostoyevsky,"['August', 'nd']"
Poor Folk,Fyodor Dostoyevsky,"['MY', 'DEAREST', 'MAKAR', 'ALEXIEVITCH', 'Do', 'not', 'disquiet', 'yourself']"
Poor Folk,Fyodor Dostoyevsky,"['God', 'will', 'grant', 'that', 'all', 'shall', 'turn', 'out', 'well']"
Poor Folk,Fyodor Dostoyevsky,"['Thedora', 'has', 'obtained', 'a', 'quantity', 'of', 'work', 'both', 'for', 'me', 'and', 'herself', 'and', 'we', 'are', 'setting', 'about', 'it', 'with', 'a', 'will']"
Poor Folk,Fyodor Dostoyevsky,"['Perhaps', 'it', 'will', 'put', 'us', 'straight', 'again']"
Poor Folk,Fyodor Dostoyevsky,"['Thedora', 'suspects', 'my', 'late', 'misfortunes', 'to', 'be', 'connected', 'with', 'Anna', 'Thedorovna', 'but', 'I', 'do', 'not', 'care', 'I', 'feel', 'extraordinarily', 'cheerful', 'today']"
Poor Folk,Fyodor Dostoyevsky,"['So', 'you', 'are', 'thinking', 'of', 'borrowing', 'more', 'money']"
Poor Folk,Fyodor Dostoyevsky,"['If', 'so', 'may', 'God', 'preserve', 'you', 'for', 'you', 'will', 'assuredly', 'be', 'ruined', 'when', 'the', 'time', 'comes', 'for', 'repayment']"
Poor Folk,Fyodor Dostoyevsky,"['You', 'had', 'far', 'better', 'come', 'and', 'live', 'with', 'us', 'here', 'for', 'a', 'little', 'while']"
Poor Folk,Fyodor Dostoyevsky,"['Yes', 'come', 'and', 'take', 'up', 'your', 'abode', 'here', 'and', 'pay', 'no', 'attention', 'whatever', 'to', 'what', 'your', 'landlady', 'says']"
Poor Folk,Fyodor Dostoyevsky,"['As', 'for', 'the', 'rest', 'of', 'your', 'enemies', 'and', 'ill', 'wishers', 'I', 'am', 'certain', 'that', 'it', 'is', 'with', 'vain', 'imaginings', 'that', 'you', 'are', 'vexing', 'yourself']"
Poor Folk,Fyodor Dostoyevsky,"['In', 'passing', 'let', 'me', 'tell', 'you', 'that', 'your', 'style', 'differs', 'greatly', 'from', 'letter', 'to', 'letter']"
Poor Folk,Fyodor Dostoyevsky,"['Goodbye', 'until', 'we', 'meet', 'again']"
Poor Folk,Fyodor Dostoyevsky,"['I', 'await', 'your', 'coming', 'with', 'impatience', 'Your', 'own', 'B']"
Poor Folk,Fyodor Dostoyevsky,['D']
Poor Folk,Fyodor Dostoyevsky,"['August', 'rd']"
Poor Folk,Fyodor Dostoyevsky,"['MY', 'ANGEL', 'BARBARA', 'ALEXIEVNA', 'I', 'hasten', 'to', 'inform', 'you', 'Oh', 'light', 'of', 'my', 'life', 'that', 'my', 'hopes', 'are', 'rising', 'again']"
Poor Folk,Fyodor Dostoyevsky,"['But', 'little', 'daughter', 'of', 'mine', 'do', 'you', 'really', 'mean', 'it', 'when', 'you', 'say', 'that', 'I', 'am', 'to', 'indulge', 'in', 'no', 'more', 'borrowings']"
Poor Folk,Fyodor Dostoyevsky,"['Why', 'I', 'could', 'not', 'do', 'without', 'them']"
Poor Folk,Fyodor Dostoyevsky,"['Things', 'would', 'go', 'badly', 'with', 'us', 'both', 'if', 'I', 'did', 'so']"
Poor Folk,Fyodor Dostoyevsky,"['You', 'are', 'ailing']"
Poor Folk,Fyodor Dostoyevsky,"['Consequently', 'I', 'tell', 'you', 'roundly', 'that', 'I', 'MUST', 'borrow', 'and', 'that', 'I', 'must', 'continue', 'to', 'do', 'so']"
Poor Folk,Fyodor Dostoyevsky,"['Also', 'I', 'may', 'tell', 'you', 'that', 'my', 'seat', 'in', 'the', 'office', 'is', 'now', 'next', 'to', 'that', 'of', 'a', 'certain', 'Emelia', 'Ivanovitch']"
Poor Folk,Fyodor Dostoyevsky,"['He', 'is', 'not', 'the', 'Emelia', 'whom', 'you', 'know', 'but', 'a', 'man', 'who', 'like', 'myself', 'is', 'a', 'privy', 'councillor', 'as', 'well', 'as', 'represents', 'with', 'myself', 'the', 'senior', 'and', 'oldest', 'official', 'in', 'our', 'department']"
Poor Folk,Fyodor Dostoyevsky,"['Likewise', 'he', 'is', 'a', 'good', 'disinterested', 'soul', 'and', 'one', 'that', 'is', 'not', 'over', 'talkative', 'though', 'a', 'true', 'bear', 'in', 'appearance', 'and', 'demeanour']"
Poor Folk,Fyodor Dostoyevsky,"['Industrious', 'and', 'possessed', 'of', 'a', 'handwriting', 'purely', 'English', 'his', 'caligraphy', 'is', 'it', 'must', 'be', 'confessed', 'even', 'worse', 'than', 'my', 'own']"
Poor Folk,Fyodor Dostoyevsky,"['Yes', 'he', 'is', 'a', 'good', 'soul']"
Poor Folk,Fyodor Dostoyevsky,"['At', 'the', 'same', 'time', 'we', 'have', 'never', 'been', 'intimate', 'with', 'one', 'another']"
Poor Folk,Fyodor Dostoyevsky,"['We', 'have', 'done', 'no', 'more', 'than', 'exchange', 'greetings', 'on', 'meeting', 'or', 'parting', 'borrow', 'one', 'another', 's', 'penknife', 'if', 'we', 'needed', 'one', 'and', 'in', 'short', 'observe', 'such', 'bare', 'civilities', 'as', 'convention', 'demands']"
Poor Folk,Fyodor Dostoyevsky,"['Well', 'today', 'he', 'said', 'to', 'me', 'Makar', 'Alexievitch', 'what', 'makes', 'you', 'look', 'so', 'thoughtful', 'and', 'inasmuch', 'as', 'I', 'could', 'see', 'that', 'he', 'wished', 'me', 'well', 'I', 'told', 'him', 'all', 'or', 'rather', 'I', 'did', 'not', 'tell', 'him', 'EVERYTHING', 'for', 'that', 'I', 'do', 'to', 'no', 'man', 'I', 'have', 'not', 'the', 'heart', 'to', 'do', 'it', 'I', 'told', 'him', 'just', 'a', 'few', 'scattered', 'details', 'concerning', 'my', 'financial', 'straits']"
Poor Folk,Fyodor Dostoyevsky,"['Then', 'you', 'ought', 'to', 'borrow', 'said', 'he']"
Poor Folk,Fyodor Dostoyevsky,"['You', 'ought', 'to', 'obtain', 'a', 'loan', 'of', 'Peter', 'Petrovitch', 'who', 'does', 'a', 'little', 'in', 'that', 'way']"
Poor Folk,Fyodor Dostoyevsky,"['I', 'myself', 'once', 'borrowed', 'some', 'money', 'of', 'him', 'and', 'he', 'charged', 'me', 'fair', 'and', 'light', 'interest', 'Well', 'Barbara', 'my', 'heart', 'leapt', 'within', 'me', 'at', 'these', 'words']"
Poor Folk,Fyodor Dostoyevsky,"['I', 'kept', 'thinking', 'and', 'thinking', 'if', 'only', 'God', 'would', 'put', 'it', 'into', 'the', 'mind', 'of', 'Peter', 'Petrovitch', 'to', 'be', 'my', 'benefactor', 'by', 'advancing', 'me', 'a', 'loan']"
Poor Folk,Fyodor Dostoyevsky,"['I', 'calculated', 'that', 'with', 'its', 'aid', 'I', 'might', 'both', 'repay', 'my', 'landlady', 'and', 'assist', 'yourself', 'and', 'get', 'rid', 'of', 'my', 'surroundings', 'where', 'I', 'can', 'hardly', 'sit', 'down', 'to', 'table', 'without', 'the', 'rascals', 'making', 'jokes', 'about', 'me']"
Poor Folk,Fyodor Dostoyevsky,"['Sometimes', 'his', 'Excellency', 'passes', 'our', 'desk', 'in', 'the', 'office']"
Poor Folk,Fyodor Dostoyevsky,"['He', 'glances', 'at', 'me', 'and', 'cannot', 'but', 'perceive', 'how', 'poorly', 'I', 'am', 'dressed']"
Poor Folk,Fyodor Dostoyevsky,"['Now', 'neatness', 'and', 'cleanliness', 'are', 'two', 'of', 'his', 'strongest', 'points']"
Poor Folk,Fyodor Dostoyevsky,"['Even', 'though', 'he', 'says', 'nothing', 'I', 'feel', 'ready', 'to', 'die', 'with', 'shame', 'when', 'he', 'approaches']"
Poor Folk,Fyodor Dostoyevsky,"['Well', 'hardening', 'my', 'heart', 'and', 'putting', 'my', 'diffidence', 'into', 'my', 'ragged', 'pocket', 'I', 'approached', 'Peter', 'Petrovitch', 'and', 'halted', 'before', 'him', 'more', 'dead', 'than', 'alive']"
Poor Folk,Fyodor Dostoyevsky,"['Yet', 'I', 'was', 'hopeful', 'and', 'though', 'as', 'it', 'turned', 'out', 'he', 'was', 'busily', 'engaged', 'in', 'talking', 'to', 'Thedosei', 'Ivanovitch', 'I', 'walked', 'up', 'to', 'him', 'from', 'behind', 'and', 'plucked', 'at', 'his', 'sleeve']"
Poor Folk,Fyodor Dostoyevsky,"['He', 'looked', 'away', 'from', 'me', 'but', 'I', 'recited', 'my', 'speech', 'about', 'thirty', 'roubles', 'et', 'cetera', 'et', 'cetera', 'of', 'which', 'at', 'first', 'he', 'failed', 'to', 'catch', 'the', 'meaning']"
Poor Folk,Fyodor Dostoyevsky,"['Even', 'when', 'I', 'had', 'explained', 'matters', 'to', 'him', 'more', 'fully', 'he', 'only', 'burst', 'out', 'laughing', 'and', 'said', 'nothing']"
Poor Folk,Fyodor Dostoyevsky,"['Again', 'I', 'addressed', 'to', 'him', 'my', 'request', 'whereupon', 'asking', 'me', 'what', 'security', 'I', 'could', 'give', 'he', 'again', 'buried', 'himself', 'in', 'his', 'papers', 'and', 'went', 'on', 'writing', 'without', 'deigning', 'me', 'even', 'a', 'second', 'glance']"
Poor Folk,Fyodor Dostoyevsky,"['Dismay', 'seized', 'me']"
Poor Folk,Fyodor Dostoyevsky,"['Peter', 'Petrovitch', 'I', 'said', 'I', 'can', 'offer', 'you', 'no', 'security', 'but', 'to', 'this', 'I', 'added', 'an', 'explanation', 'that', 'some', 'salary', 'would', 'in', 'time', 'be', 'due', 'to', 'me', 'which', 'I', 'would', 'make', 'over', 'to', 'him', 'and', 'account', 'the', 'loan', 'my', 'first', 'debt']"
Poor Folk,Fyodor Dostoyevsky,"['At', 'that', 'moment', 'someone', 'called', 'him', 'away', 'and', 'I', 'had', 'to', 'wait', 'a', 'little']"
Poor Folk,Fyodor Dostoyevsky,"['On', 'returning', 'he', 'began', 'to', 'mend', 'his', 'pen', 'as', 'though', 'he', 'had', 'not', 'even', 'noticed', 'that', 'I', 'was', 'there']"
